count,team,plyr_id,name,position
1,buf,11458,steve-johnson,WR
2,buf,15880,robert-woods,WR
3,buf,10572,scott-chandler,TE
4,buf,14215,lee-smith,TE
5,buf,14971,cordy-glenn,LT
6,buf,12636,colin-brown,LG
7,buf,12627,eric-wood,C
8,buf,12742,kraig-urbik,RG
9,buf,9399,erik-pears,RT
10,buf,14920,t.j.-graham,WR
11,buf,15839,marquise-goodwin,WR
12,buf,15803,ej-manuel,QB
13,buf,12733,frank-summers,FB
14,buf,13203,c.j.-spiller,RB
15,buf,10195,fred-jackson,RB
16,mia,12601,mike-wallace,WR
17,mia,15102,rishard-matthews,WR
18,mia,14145,charles-clay,TE
19,mia,14903,michael-egnew,TE
20,mia,14975,jonathan-martin,LT
21,mia,8495,richie-incognito,LG
22,mia,13974,mike-pouncey,C
23,mia,13278,john-jerry,RG
24,mia,5954,tyson-clabo,RT
25,mia,12568,brian-hartline,WR
26,mia,12567,brandon-gibson,WR
27,mia,14876,ryan-tannehill,QB
28,mia,15000,evan-rodriguez,FB
29,mia,14886,lamar-miller,RB
30,mia,14056,daniel-thomas,RB
31,ne,11674,danny-amendola,WR
32,ne,11387,matthew-slater,WR
33,ne,13229,rob-gronkowski,TE
34,ne,10287,daniel-fells,TE
35,ne,13964,nate-solder,LT
36,ne,8446,logan-mankins,LG
37,ne,11786,ryan-wendell,C
38,ne,9298,dan-connolly,RG
39,ne,12626,sebastian-vollmer,RT
40,ne,12649,julian-edelman,WR
41,ne,15998,josh-boyce,WR
42,ne,2330,tom-brady,QB
43,ne,16386,ben-bartholomew,FB
44,ne,14028,stevan-ridley,RB
45,ne,14017,shane-vereen,RB
46,nyj,14910,stephen-hill,WR
47,nyj,9835,ben-obomanu,WR
48,nyj,13555,jeff-cumberland,TE
49,nyj,5531,kellen-winslow,TE
50,nyj,9590,d'brickashaw-ferguson,LT
51,nyj,13273,vladimir-ducasse,LG
52,nyj,9615,nick-mangold,C
53,nyj,9717,willie-colon,RG
54,nyj,13585,austin-howard,RT
55,nyj,14151,jeremy-kerley,WR
56,nyj,14209,clyde-gates,WR
57,nyj,12482,mark-sanchez,QB
58,nyj,15973,tommy-bohanon,FB
59,nyj,14129,bilal-powell,RB
60,nyj,13587,chris-ivory,RB
61,den,13216,demaryius-thomas,WR
62,den,11331,andre-caldwell,WR
63,den,8612,joel-dreessen,TE
64,den,11373,jacob-tamme,TE
65,den,11246,ryan-clady,LT
66,den,13261,zane-beadles,LG
67,den,10561,manny-ramirez,C
68,den,12744,louis-vasquez,RG
69,den,13996,orlando-franklin,RT
70,den,5941,wes-welker,WR
71,den,13271,eric-decker,WR
72,den,1428,peyton-manning,QB
73,den,11303,jacob-hester,FB
74,den,14895,ronnie-hillman,RB
75,den,15823,montee-ball,RB
76,kc,10467,dwayne-bowe,WR
77,kc,13207,dexter-mccluster,WR
78,kc,9639,anthony-fasano,TE
79,kc,15847,travis-kelce,TE
80,kc,11249,branden-albert,LT
81,kc,14990,jeff-allen,LG
82,kc,14013,rodney-hudson,C
83,kc,13260,jon-asamoah,RG
84,kc,15790,eric-fisher,RT
85,kc,11267,donnie-avery,WR
86,kc,8416,alex-smith,QB
87,kc,14135,anthony-sherman,FB
88,kc,11307,jamaal-charles,RB
89,kc,15832,knile-davis,RB
90,oak,14153,denarius-moore,WR
91,oak,15896,brice-butler,WR
92,oak,14102,david-ausberry,TE
93,oak,13698,jeron-mastrud,TE
94,oak,13302,jared-veldheer,LT
95,oak,15354,lucas-nix,LG
96,oak,169,stefen-wisniewski,C
97,oak,10161,mike-brisiel,RG
98,oak,8466,khalif-barnes,RT
99,oak,15391,rod-streater,WR
100,oak,13363,jacoby-ford,WR
101,oak,11443,matt-flynn,QB
102,oak,11717,marcel-reece,FB
103,oak,11238,darren-mcfadden,RB
104,oak,12503,rashad-jennings,RB
105,sd,6016,malcom-floyd,WR
106,sd,14027,vincent-brown,WR
107,sd,5362,antonio-gates,TE
108,sd,12550,john-phillips,TE
109,sd,11464,king-dunlap,LT
110,sd,11330,chad-rinehart,LG
111,sd,5591,nick-hardwick,C
112,sd,9773,jeromey-clary,RG
113,sd,15792,d.j.-fluker,RT
114,sd,11276,eddie-royal,WR
115,sd,15818,keenan-allen,WR
116,sd,5529,philip-rivers,QB
117,sd,10580,le'ron-mcclain,FB
118,sd,13204,ryan-mathews,RB
119,sd,8417,ronnie-brown,RB
120,bal,14032,torrey-smith,WR
121,bal,1858,brandon-stokley,WR
122,bal,13272,ed-dickson,TE
123,bal,4482,dallas-clark,TE
124,bal,3535,bryant-mckinnie,LT
125,bal,14957,kelechi-osemele,LG
126,bal,14999,gino-gradkowski,C
127,bal,10530,marshal-yanda,RG
128,bal,12621,michael-oher,RT
129,bal,10517,jacoby-jones,WR
130,bal,14190,tandon-doss,WR
131,bal,11252,joe-flacco,QB
132,bal,6301,vonta-leach,FB
133,bal,11289,ray-rice,RB
134,bal,14891,bernard-pierce,RB
135,cin,13983,a.j.-green,WR
136,cin,12597,brandon-tate,WR
137,cin,13228,jermaine-gresham,TE
138,cin,15788,tyler-eifert,TE
139,cin,9641,andrew-whitworth,LT
140,cin,14178,clint-boling,LG
141,cin,11136,kyle-cook,C
142,cin,14931,kevin-zeitler,RG
143,cin,12622,andre-smith,RT
144,cin,14922,mohamed-sanu,WR
145,cin,15072,marvin-jones,WR
146,cin,14012,andy-dalton,QB
147,cin,14902,orson-charles,FB
148,cin,11754,benjarvus-green-ellis,RB
149,cin,15826,giovani-bernard,RB
150,cle,14024,greg-little,WR
151,cle,11678,davone-bess,WR
152,cle,14189,jordan-cameron,TE
153,cle,11364,gary-barnidge,TE
154,cle,10448,joe-thomas,LT
155,cle,14111,jason-pinkston,LG
156,cle,12616,alex-mack,C
157,cle,13283,shawn-lauvao,RG
158,cle,14951,mitchell-schwartz,RT
159,cle,15705,josh-gordon,WR
160,cle,15062,travis-benjamin,WR
161,cle,14878,brandon-weeden,QB
162,cle,12517,chris-ogbonnaya,FB
163,cle,14884,trent-richardson,RB
164,cle,10507,brandon-jackson,RB
165,pit,13295,emmanuel-sanders,WR
166,pit,15873,markus-wheaton,WR
167,pit,8444,heath-miller,TE
168,pit,12506,david-johnson,TE
169,pit,8133,mike-adams,LT
170,pit,12883,ramon-foster,LG
171,pit,13250,maurkice-pouncey,C
172,pit,14935,david-decastro,RG
173,pit,13998,marcus-gilbert,RT
174,pit,13934,antonio-brown,WR
175,pit,5633,jerricho-cotchery,WR
176,pit,5536,ben-roethlisberger,QB
177,pit,14870,will-johnson,FB
178,pit,12898,isaac-redman,RB
179,pit,15825,le'veon-bell,RB
180,hou,4461,andre-johnson,WR
181,hou,14916,keshawn-martin,WR
182,hou,9684,owen-daniels,TE
183,hou,13371,garrett-graham,TE
184,hou,11260,duane-brown,LT
185,hou,4536,wade-smith,LG
186,hou,8614,chris-myers,C
187,hou,14962,brandon-brooks,RG
188,hou,14197,derek-newton,RT
189,hou,15795,deandre-hopkins,WR
190,hou,14570,lestar-jean,WR
191,hou,5615,matt-schaub,QB
192,hou,5580,greg-b.-jones,FB
193,hou,12497,arian-foster,RB
194,hou,13210,ben-tate,RB
195,ind,2578,reggie-wayne,WR
196,ind,15033,lavon-brazill,WR
197,ind,14901,dwayne-allen,TE
198,ind,14900,coby-fleener,TE
199,ind,13970,anthony-castonzo,LT
200,ind,11429,donald-thomas,LG
201,ind,10504,samson-satele,C
202,ind,11343,mike-mcglynn,RG
203,ind,11251,gosder-cherilus,RT
204,ind,12570,darrius-heyward-bey,WR
205,ind,14924,t.y.-hilton,WR
206,ind,14874,andrew-luck,QB
207,ind,14104,stanley-havili,FB
208,ind,14898,vick-ballard,RB
209,ind,12489,donald-brown,RB
210,jac,14184,cecil-shorts,WR
211,jac,15448,mike-brown,WR
212,jac,9614,marcedes-lewis,TE
213,jac,14433,allen-reisner,TE
214,jac,12620,eugene-monroe,LT
215,jac,14042,will-rackley,LG
216,jac,2191,brad-meester,C
217,jac,10592,uche-nwaneri,RG
218,jac,15796,luke-joeckel,RT
219,jac,14907,justin-blackmon,WR
220,jac,16022,ace-sanders,WR
221,jac,13987,blaine-gabbert,QB
222,jac,12850,will-ta'ufo'ou,FB
223,jac,9646,maurice-jones-drew,RB
224,jac,11467,justin-forsett,RB
225,ten,9307,nate-washington,WR
226,ten,14909,kendall-wright,WR
227,ten,9761,delanie-walker,TE
228,ten,15067,taylor-thompson,TE
229,ten,8455,michael-roos,LT
230,ten,12614,andy-levitre,LG
231,ten,11601,fernando-velasco,C
232,ten,15814,chance-warmack,RG
233,ten,8527,david-stewart,RT
234,ten,12556,kenny-britt,WR
235,ten,13219,damian-williams,WR
236,ten,13969,jake-locker,QB
237,ten,11319,craig-stevens,FB
238,ten,11258,chris-johnson,RB
239,ten,12500,shonn-greene,RB
240,dal,13215,dez-bryant,WR
241,dal,15878,terrance-williams,WR
242,dal,4527,jason-witten,TE
243,dal,14906,james-hanna,TE
244,dal,13978,tyron-smith,LT
245,dal,10207,nate-livings,LG
246,dal,15793,travis-frederick,C
247,dal,11484,mackenzy-bernadeau,RG
248,dal,10565,doug-free,RT
249,dal,10147,miles-austin,WR
250,dal,14100,dwayne-harris,WR
251,dal,5209,tony-romo,QB
252,dal,14005,demarco-murray,RB
253,dal,15369,lance-dunbar,RB
254,nyg,12586,hakeem-nicks,WR
255,nyg,14911,rueben-randle,WR
256,nyg,12705,brandon-myers,TE
257,nyg,12548,bear-pascoe,TE
258,nyg,12610,will-beatty,LT
259,nyg,9762,kevin-boothe,LG
260,nyg,8447,david-baas,C
261,nyg,5559,chris-snee,RG
262,nyg,4618,david-diehl,RT
263,nyg,13553,victor-cruz,WR
264,nyg,12585,louis-murphy,WR
265,nyg,5526,eli-manning,QB
266,nyg,14608,henry-hynoski,FB
267,nyg,14887,david-wilson,RB
268,nyg,12490,andre-brown,RB
269,phi,11283,desean-jackson,WR
270,phi,15624,damaris-johnson,WR
271,phi,10605,brent-celek,TE
272,phi,13376,clay-harbor,TE
273,phi,6012,jason-peters,LT
274,phi,8493,evan-mathis,LG
275,phi,14124,jason-kelce,C
276,phi,8540,todd-herremans,RG
277,phi,15797,lane-johnson,RT
278,phi,13225,riley-cooper,WR
279,phi,9695,jason-avant,WR
280,phi,2549,michael-vick,QB
281,phi,12535,james-casey,FB
282,phi,12514,lesean-mccoy,RB
283,phi,15092,bryce-brown,RB
284,wsh,11439,pierre-garcon,WR
285,wsh,14164,aldrick-robinson,WR
286,wsh,11282,fred-davis,TE
287,wsh,13726,logan-paulsen,TE
288,wsh,13241,trent-williams,LT
289,wsh,11342,kory-lichtensteiger,LG
290,wsh,9820,will-montgomery,C
291,wsh,9642,chris-chester,RG
292,wsh,11572,tyler-polumbus,RT
293,wsh,11408,josh-morgan,WR
294,wsh,14021,leonard-hankerson,WR
295,wsh,14875,robert-griffin-iii,QB
296,wsh,13097,darrel-young,FB
297,wsh,15009,alfred-morris,RB
298,wsh,14192,roy-helu,RB
299,ari,5528,larry-fitzgerald,WR
300,ari,16172,jaron-brown,WR
301,ari,14009,rob-housler,TE
302,ari,12553,kory-sperry,TE
303,ari,10450,levi-brown,LT
304,ari,9633,daryn-colledge,LG
305,ari,11075,lyle-sendlein,C
306,ari,12651,paul-fanaika,RG
307,ari,9652,eric-winston,RT
308,ari,14908,michael-floyd,WR
309,ari,13226,andre-roberts,WR
310,ari,4459,carson-palmer,QB
311,ari,11257,rashard-mendenhall,RB
312,ari,14051,ryan-williams,RB
313,stl,15078,chris-givens,WR
314,stl,14914,brian-quick,WR
315,stl,12537,jared-cook,TE
316,stl,14007,lance-kendricks,TE
317,stl,11234,jake-long,LT
318,stl,13460,shelley-smith,LG
319,stl,5776,scott-wells,C
320,stl,9500,harvey-dahl,RG
321,stl,13294,rodger-saffold,RT
322,stl,15786,tavon-austin,WR
323,stl,14035,austin-pettis,WR
324,stl,13197,sam-bradford,QB
325,stl,16294,eric-stevens,FB
326,stl,15111,daryl-richardson,RB
327,stl,14888,isaiah-pead,RB
328,sf,13488,kyle-williams,WR
329,sf,13188,chad-hall,WR
330,sf,9592,vernon-davis,TE
331,sf,15853,vance-mcdonald,TE
332,sf,10472,joe-staley,LT
333,sf,13246,mike-iupati,LG
334,sf,3682,jonathan-goodwin,C
335,sf,12910,alex-boone,RG
336,sf,13253,anthony-davis,RT
337,sf,4512,anquan-boldin,WR
338,sf,12561,austin-collie,WR
339,sf,14001,colin-kaepernick,QB
340,sf,14083,bruce-miller,FB
341,sf,8479,frank-gore,RB
342,sf,14890,lamichael-james,RB
343,sea,10488,sidney-rice,WR
344,sea,12569,percy-harvin,WR
345,sea,10482,zach-miller,TE
346,sea,16121,luke-willson,TE
347,sea,13242,russell-okung,LT
348,sea,9655,paul-mcquistan,LG
349,sea,12624,max-unger,C
350,sea,15025,j.r.-sweezy,RG
351,sea,11384,breno-giacomini,RT
352,sea,13217,golden-tate,WR
353,sea,13490,stephen-williams,WR
354,sea,14881,russell-wilson,QB
355,sea,9686,michael-robinson,FB
356,sea,10456,marshawn-lynch,RB
357,sea,14894,robert-turbin,RB
358,chi,9705,brandon-marshall,WR
359,chi,11304,earl-bennett,WR
360,chi,11295,martellus-bennett,TE
361,chi,13863,steve-maneri,TE
362,chi,10568,jermon-bushrod,LT
363,chi,12728,matt-slauson,LG
364,chi,2648,roberto-garza,C
365,chi,15801,kyle-long,RG
366,chi,16004,jordan-mills,RT
367,chi,14912,alshon-jeffery,WR
368,chi,15659,joe-anderson,WR
369,chi,9597,jay-cutler,QB
370,chi,12496,tony-fiammetta,FB
371,chi,11278,matt-forte,RB
372,chi,10544,michael-bush,RB
373,det,10447,calvin-johnson,WR
374,det,14919,ryan-broyles,WR
375,det,12549,brandon-pettigrew,TE
376,det,9647,tony-scheffler,TE
377,det,14930,riley-reiff,LT
378,det,9714,rob-sims,LG
379,det,2598,dominic-raiola,C
380,det,8543,dylan-gandy,RG
381,det,13364,jason-fox,RT
382,det,4529,nate-burleson,WR
383,det,15474,pat-edwards,WR
384,det,12483,matthew-stafford,QB
385,det,14094,shaun-chapas,FB
386,det,9588,reggie-bush,RB
387,det,14052,mikel-leshoure,RB
388,gb,11270,jordy-nelson,WR
389,gb,10522,james-jones,WR
390,gb,11325,jermichael-finley,TE
391,gb,13440,andrew-quarless,TE
392,gb,15963,david-bakhtiari,LT
393,gb,11382,josh-sitton,LG
394,gb,12972,evan-dietrich-smith,C
395,gb,12680,t.j.-lang,RG
396,gb,15409,don-barclay,RT
397,gb,14053,randall-cobb,WR
398,gb,15358,jarrett-boykin,WR
399,gb,8439,aaron-rodgers,QB
400,gb,9530,john-kuhn,FB
401,gb,15848,eddie-lacy,RB
402,gb,13214,james-starks,RB
403,min,9638,greg-jennings,WR
404,min,14918,jarius-wright,WR
405,min,14054,kyle-rudolph,TE
406,min,11272,john-carlson,TE
407,min,14928,matt-kalil,LT
408,min,9785,charlie-johnson,LG
409,min,11421,john-sullivan,C
410,min,14208,brandon-fusco,RG
411,min,12615,phil-loadholt,RT
412,min,11280,jerome-simpson,WR
413,min,15807,cordarrelle-patterson,WR
414,min,13966,christian-ponder,QB
415,min,11369,jerome-felton,FB
416,min,10452,adrian-peterson,RB
417,min,13211,toby-gerhart,RB
418,atl,13982,julio-jones,WR
419,atl,11318,harry-douglas,WR
420,atl,1231,tony-gonzalez,TE
421,atl,12536,chase-coffman,TE
422,atl,11255,sam-baker,LT
423,atl,10483,justin-blalock,LG
424,atl,14968,peter-konz,C
425,atl,12718,garrett-reynolds,RG
426,atl,14986,lamar-holmes,RT
427,atl,8442,roddy-white,WR
428,atl,14478,drew-davis,WR
429,atl,11237,matt-ryan,QB
430,atl,15050,bradie-ewing,FB
431,atl,5549,steven-jackson,RB
432,atl,14193,jacquizz-rodgers,RB
433,car,2622,steve-smith,WR
434,car,13275,armanti-edwards,WR
435,car,10475,greg-olsen,TE
436,car,5593,ben-hartsock,TE
437,car,4466,jordan-gross,LT
438,car,14981,amini-silatolu,LG
439,car,10503,ryan-kalil,C
440,car,12906,garry-williams,RG
441,car,14753,byron-bell,RT
442,car,12576,brandon-lafell,WR
443,car,9716,domenik-hixon,WR
444,car,13994,cam-newton,QB
445,car,11658,mike-tolbert,FB
446,car,9613,deangelo-williams,RB
447,car,15921,kenjon-barner,RB
448,no,9838,marques-colston,WR
449,no,14921,nick-toon,WR
450,no,13232,jimmy-graham,TE
451,no,5557,benjamin-watson,TE
452,no,13263,charles-brown,LT
453,no,10473,ben-grubbs,LG
454,no,11692,brian-de-la-puente,C
455,no,9694,jahri-evans,RG
456,no,9796,zach-strief,RT
457,no,9400,lance-moore,WR
458,no,13872,andy-tanner,WR
459,no,2580,drew-brees,QB
460,no,11517,jed-collins,FB
461,no,10713,pierre-thomas,RB
462,no,13981,mark-ingram,RB
463,tb,8475,vincent-jackson,WR
464,tb,12588,kevin-ogletree,WR
465,tb,14099,luke-stocker,TE
466,tb,13102,tom-crabtree,TE
467,tb,10062,donald-penn,LT
468,tb,11398,carl-nicks,LG
469,tb,11317,jeremy-zuttah,C
470,tb,9609,davin-joseph,RG
471,tb,13050,demar-dotson,RT
472,tb,13489,mike-williams,WR
473,tb,12600,tiquan-underwood,WR
474,tb,12473,josh-freeman,QB
475,tb,13407,erik-lorig,FB
476,tb,14885,doug-martin,RB
477,tb,10496,brian-leonard,RB
